latitude,longitude,acq_date,acq_time,confidence,frp,year
-31.27209,115.84669,01/08/2019,609,l,11.7,2019
-31.70249,116.22733,01/08/2019,609,n,4.9,2019
-33.34175,120.88506,01/08/2019,609,h,11.8,2019
-34.10283,117.2561,01/08/2019,609,n,4.6,2019
-32.94196,115.798,01/08/2019,609,n,2.2,2019
-33.88417,116.00648,01/08/2019,609,n,5.2,2019
-32.97984,116.08158,01/08/2019,609,n,1.2,2019
-32.22117,116.88264,01/08/2019,609,n,2.2,2019
-33.54303,116.56796,01/08/2019,609,n,9,2019
-33.34348,120.87662,01/08/2019,609,n,2.5,2019
-30.28977,115.22798,01/08/2019,610,n,4.2,2019
-30.2891,115.23208,01/08/2019,610,n,4.2,2019
-22.26717,124.88109,01/08/2019,611,h,18.6,2019
-20.78633,119.43118,01/08/2019,612,h,79.7,2019
-20.78882,119.44311,01/08/2019,612,n,5.4,2019
-17.23654,123.81821,01/08/2019,613,h,157.5,2019
-17.24009,123.81618,01/08/2019,613,l,101,2019
-17.23792,123.81226,01/08/2019,613,h,157.5,2019
-29.26303,150.40143,01/08/2019,1404,n,1.2,2019
-27.2363,151.19676,01/08/2019,1404,n,3.4,2019
-40.85763,145.28435,01/08/2019,1408,n,0.8,2019
-13.16184,141.647,01/08/2019,1540,n,0.8,2019
-13.24376,141.98105,01/08/2019,1540,n,1,2019
-13.23967,141.9778,01/08/2019,1540,n,1.1,2019
-13.25919,142.01001,01/08/2019,1540,n,1.1,2019
-11.69633,130.42218,01/08/2019,1540,n,1.3,2019
-13.28267,142.49348,01/08/2019,1540,n,0.6,2019
-12.43768,142.17743,01/08/2019,1540,n,1.8,2019
-12.5494,142.45461,01/08/2019,1540,n,0.3,2019
-13.2504,141.99971,01/08/2019,1540,n,0.7,2019
-13.25856,142.0062,01/08/2019,1540,n,1.3,2019
-12.24557,134.8362,01/08/2019,1540,n,0.7,2019
-13.25409,141.97932,01/08/2019,1540,n,1.5,2019
-13.25217,141.96776,01/08/2019,1540,n,1,2019
-11.71591,130.42494,01/08/2019,1540,n,1.8,2019
-13.26199,142.00558,01/08/2019,1540,n,1.3,2019
-13.24798,142.02765,01/08/2019,1540,n,0.4,2019
-13.25281,141.97162,01/08/2019,1540,n,1.1,2019
-13.25728,141.99852,01/08/2019,1540,n,1.3,2019
-13.24784,141.98431,01/08/2019,1540,n,0.6,2019
-11.41475,130.46367,01/08/2019,1540,n,1.3,2019
-12.37628,133.41187,01/08/2019,1540,n,1,2019
-13.28545,142.4892,01/08/2019,1540,n,0.8,2019
-11.25952,131.88315,01/08/2019,1540,n,0.9,2019
-13.27709,142.50201,01/08/2019,1540,n,0.6,2019
-13.16626,141.64662,01/08/2019,1540,n,0.8,2019
-13.25193,141.98759,01/08/2019,1540,n,0.8,2019
-11.71877,130.42426,01/08/2019,1540,n,1.2,2019
-15.02192,131.77425,01/08/2019,1541,n,2.6,2019
-15.79156,137.06906,01/08/2019,1541,n,1.3,2019
-14.83034,144.33879,01/08/2019,1541,n,1.1,2019
-12.87763,134.2321,01/08/2019,1541,n,0.4,2019
-14.32179,143.52731,01/08/2019,1541,n,1.2,2019
-15.76719,137.08293,01/08/2019,1541,n,1.3,2019
-14.3184,143.50592,01/08/2019,1541,n,4,2019
-14.31784,143.50235,01/08/2019,1541,n,4,2019
-15.09062,131.09439,01/08/2019,1541,n,1.2,2019
-14.23792,130.69812,01/08/2019,1541,n,2.7,2019
-15.36703,142.32857,01/08/2019,1541,n,1.9,2019
-15.5072,143.19826,01/08/2019,1541,n,1.3,2019
-15.11772,130.47464,01/08/2019,1541,n,1,2019
-14.15493,130.61626,01/08/2019,1541,n,2.3,2019
-15.20086,131.32938,01/08/2019,1541,n,1,2019
-13.02815,132.93907,01/08/2019,1541,n,2.3,2019
-15.01477,131.77086,01/08/2019,1541,n,5.2,2019
-14.23875,130.71544,01/08/2019,1541,n,2.6,2019
-13.03569,132.94572,01/08/2019,1541,n,0.6,2019
-12.7545,134.53439,01/08/2019,1541,n,0.7,2019
-14.18417,130.65492,01/08/2019,1541,n,7.1,2019
-14.32286,143.5125,01/08/2019,1541,n,0.6,2019
-14.15595,130.03313,01/08/2019,1541,n,1.2,2019
-15.25038,131.08961,01/08/2019,1541,n,3,2019
-12.97976,132.95511,01/08/2019,1541,n,5.6,2019
-14.64468,130.60732,01/08/2019,1541,n,2.1,2019
-14.18665,130.65477,01/08/2019,1541,n,3.6,2019
-15.16385,129.99702,01/08/2019,1541,n,2.1,2019
-15.14964,131.14767,01/08/2019,1541,n,1.4,2019
-15.13627,130.43214,01/08/2019,1541,n,0.9,2019
-12.76587,133.72105,01/08/2019,1541,n,0.6,2019
-15.37891,142.2317,01/08/2019,1541,n,2.7,2019
-15.15868,129.97328,01/08/2019,1541,n,2.6,2019
-12.98201,132.95569,01/08/2019,1541,n,5.9,2019
-14.81867,144.35179,01/08/2019,1541,n,0.9,2019
-15.37868,142.31519,01/08/2019,1541,n,0.6,2019
-14.95003,131.82326,01/08/2019,1541,n,2.6,2019
-15.02901,131.77733,01/08/2019,1541,n,2.1,2019
-15.08189,131.08499,01/08/2019,1541,n,2.1,2019
-14.23754,130.7097,01/08/2019,1541,n,2.6,2019
-14.16672,130.01665,01/08/2019,1541,n,3.4,2019
-16.14664,136.72223,01/08/2019,1541,n,7.3,2019
-14.24294,130.72108,01/08/2019,1541,n,2,2019
-14.65141,130.60637,01/08/2019,1541,n,2.1,2019
-14.19333,130.66518,01/08/2019,1541,n,4.1,2019
-14.71323,130.68556,01/08/2019,1541,n,0.5,2019
-13.01273,132.95461,01/08/2019,1541,n,1.8,2019
-14.19588,130.66501,01/08/2019,1541,n,6.7,2019
-14.29452,134.94293,01/08/2019,1541,n,0.6,2019
-13.37811,132.05228,01/08/2019,1541,n,1.3,2019
-15.7691,137.0692,01/08/2019,1541,n,0.8,2019
-14.21308,130.67992,01/08/2019,1541,n,4,2019
-13.05745,132.91801,01/08/2019,1541,n,2.6,2019
-14.66391,130.64931,01/08/2019,1541,n,1.2,2019
-12.7481,134.40973,01/08/2019,1541,n,1,2019
-12.98155,132.96414,01/08/2019,1541,n,4,2019
-14.65147,130.63924,01/08/2019,1541,n,4,2019
-15.43335,142.73708,01/08/2019,1541,n,0.5,2019
-14.16737,130.05188,01/08/2019,1541,n,1.2,2019
-15.36883,142.33957,01/08/2019,1541,n,0.4,2019
-14.14962,130.00011,01/08/2019,1541,n,3,2019
-15.36301,142.21928,01/08/2019,1541,n,0.7,2019
-15.00851,144.68182,01/08/2019,1541,n,0.4,2019
-14.82694,144.63916,01/08/2019,1541,n,0.5,2019
-14.69769,130.67751,01/08/2019,1541,n,1.4,2019
-14.16768,130.01665,01/08/2019,1541,n,3.8,2019
-14.9357,144.82426,01/08/2019,1541,n,0.8,2019
-15.20781,131.32166,01/08/2019,1541,n,1.9,2019
-15.26754,131.16982,01/08/2019,1541,n,1.3,2019
-15.11217,130.54453,01/08/2019,1541,n,0.9,2019
-14.63068,130.62419,01/08/2019,1541,n,4.5,2019
-12.6261,134.07568,01/08/2019,1541,n,1.3,2019
-14.23998,130.72122,01/08/2019,1541,n,1.3,2019
-14.33708,130.67503,01/08/2019,1541,n,1.9,2019
-14.63315,130.60396,01/08/2019,1541,n,2.9,2019
-14.28514,130.72388,01/08/2019,1541,n,3.4,2019
-15.19349,131.32568,01/08/2019,1541,n,2.1,2019
-15.36763,142.33223,01/08/2019,1541,n,1,2019
-14.63284,130.61674,01/08/2019,1541,n,9.3,2019
-14.62621,130.61815,01/08/2019,1541,n,4.3,2019
-13.99525,130.6105,01/08/2019,1541,n,1.2,2019
-14.63866,130.62892,01/08/2019,1541,n,4.5,2019
-14.24047,130.69077,01/08/2019,1541,n,1.4,2019
-13.43391,132.07108,01/08/2019,1541,n,1.2,2019
-14.62654,130.60544,01/08/2019,1541,n,2.9,2019
-16.55858,145.09381,01/08/2019,1541,n,0.5,2019
-14.29392,134.93985,01/08/2019,1541,n,0.6,2019
-14.64776,130.6073,01/08/2019,1541,n,3.8,2019
-14.65575,130.61208,01/08/2019,1541,n,2.9,2019
-14.31395,143.49934,01/08/2019,1541,n,1.4,2019
-15.13645,130.40074,01/08/2019,1541,n,1.2,2019
-14.36154,143.50262,01/08/2019,1541,n,1.1,2019
-14.9295,131.81734,01/08/2019,1541,n,1.6,2019
-15.16354,131.27812,01/08/2019,1541,n,1.8,2019
-12.83782,132.89796,01/08/2019,1541,n,2.4,2019
-14.31508,143.50647,01/08/2019,1541,n,4,2019
-14.18544,130.66087,01/08/2019,1541,n,4.1,2019
-15.37808,142.31149,01/08/2019,1541,n,1,2019
-14.16135,130.05402,01/08/2019,1541,n,1.6,2019
-13.31856,131.96925,01/08/2019,1541,n,1.4,2019
-16.15105,136.72134,01/08/2019,1541,n,0.9,2019
-15.37493,142.22861,01/08/2019,1541,n,1,2019
-14.67039,130.64732,01/08/2019,1541,n,1.2,2019
-12.69559,133.90923,01/08/2019,1541,n,0.9,2019
-13.0136,132.95886,01/08/2019,1541,n,1.8,2019
-15.18165,131.30107,01/08/2019,1541,n,0.8,2019
-13.04465,131.03996,01/08/2019,1541,n,0.8,2019
-15.20813,130.26637,01/08/2019,1541,n,1.7,2019
-12.49808,133.15973,01/08/2019,1541,n,1,2019
-15.4845,130.68454,01/08/2019,1542,n,1.5,2019
-15.49521,130.66359,01/08/2019,1542,n,2.8,2019
-15.42379,130.73776,01/08/2019,1542,n,1.5,2019
-15.18541,129.9323,01/08/2019,1542,n,4.4,2019
-15.15912,130.00632,01/08/2019,1542,n,2.3,2019
-15.50446,130.64328,01/08/2019,1542,n,3.5,2019
-15.50526,130.62465,01/08/2019,1542,n,5.3,2019
-15.42295,130.52037,01/08/2019,1542,n,1.1,2019
-15.50617,130.58777,01/08/2019,1542,n,2.1,2019
-15.18142,129.91437,01/08/2019,1542,n,7.2,2019
-15.45453,130.72675,01/08/2019,1542,n,3.7,2019
-15.38094,130.75943,01/08/2019,1542,n,1.3,2019
-15.12731,129.9283,01/08/2019,1542,n,0.8,2019
-15.50656,130.63052,01/08/2019,1542,n,3.7,2019
-15.49606,130.67528,01/08/2019,1542,n,3,2019
-15.17721,129.92758,01/08/2019,1542,n,8.5,2019
-21.83238,148.0248,01/08/2019,1542,n,0.8,2019
-15.50836,130.62973,01/08/2019,1542,n,3.7,2019
-15.16174,129.98621,01/08/2019,1542,n,2.3,2019
-19.44179,146.24756,01/08/2019,1542,n,0.7,2019
-15.49238,130.41136,01/08/2019,1542,n,1.6,2019
-15.50274,130.64401,01/08/2019,1542,n,2.8,2019
-15.41386,130.51028,01/08/2019,1542,n,2.1,2019
-15.50965,130.6357,01/08/2019,1542,n,2.2,2019
-15.50411,130.58864,01/08/2019,1542,n,1.4,2019
-15.43076,130.52461,01/08/2019,1542,n,2.7,2019
-15.5071,130.62386,01/08/2019,1542,n,3.7,2019
-22.99097,148.58275,01/08/2019,1543,n,1,2019
-20.72886,139.48241,01/08/2019,1543,n,1.1,2019
-25.4498,148.40054,01/08/2019,1543,n,0.7,2019
-28.78107,149.53226,01/08/2019,1544,n,3.6,2019
-28.79858,148.16357,01/08/2019,1544,n,0.8,2019
-24.00018,131.55629,01/08/2019,1544,n,0.5,2019
-28.01543,148.20071,01/08/2019,1544,n,1.3,2019
-32.57204,148.44008,01/08/2019,1545,n,1.8,2019
-31.37466,150.68982,01/08/2019,1545,n,1.1,2019
-32.24559,150.93492,01/08/2019,1545,n,1,2019
-30.74435,151.16801,01/08/2019,1545,n,1.6,2019
-32.06886,146.63257,01/08/2019,1545,n,1.2,2019
-30.7439,151.16911,01/08/2019,1545,n,0.9,2019
-31.09712,146.68694,01/08/2019,1545,n,0.7,2019
-31.88848,146.45964,01/08/2019,1545,n,1.1,2019
-33.73481,141.99825,01/08/2019,1546,n,1.5,2019
-32.80177,146.57497,01/08/2019,1546,n,1,2019
-13.47408,132.09216,01/08/2019,1721,n,2.5,2019
-11.66851,130.41229,01/08/2019,1721,n,0.8,2019
-11.66056,130.40247,01/08/2019,1721,n,1.6,2019
-11.43403,130.48177,01/08/2019,1721,n,1.9,2019
-11.6612,130.4037,01/08/2019,1721,n,1,2019
-13.57702,131.47682,01/08/2019,1721,n,3.9,2019
-13.57481,131.47629,01/08/2019,1721,n,2.3,2019
-11.43458,130.48659,01/08/2019,1721,n,1.5,2019
-11.43965,130.47621,01/08/2019,1721,n,2.1,2019
-11.42776,130.47638,01/08/2019,1721,n,1.8,2019
-13.30813,131.97083,01/08/2019,1721,n,2.1,2019
-13.37832,132.05006,01/08/2019,1721,n,3.3,2019
-11.26041,131.88284,01/08/2019,1721,n,1,2019
-13.01453,132.95677,01/08/2019,1721,n,1.4,2019
-13.42469,132.07664,01/08/2019,1721,n,0.9,2019
-11.42159,130.47717,01/08/2019,1721,n,1.8,2019
-11.6678,130.41098,01/08/2019,1721,n,0.9,2019
-11.42101,130.47241,01/08/2019,1721,n,2.7,2019
-13.56968,131.47166,01/08/2019,1721,n,2.7,2019
-15.13534,130.40636,01/08/2019,1722,n,1.1,2019
-15.16687,131.28123,01/08/2019,1722,n,1.3,2019
-15.13884,130.43869,01/08/2019,1722,n,2.1,2019
-15.49807,130.42184,01/08/2019,1722,n,1.2,2019
-15.38751,130.75969,01/08/2019,1722,n,1,2019
-14.16234,130.63115,01/08/2019,1722,n,1.3,2019
-14.2511,130.7204,01/08/2019,1722,n,2.1,2019
-16.08868,126.01262,01/08/2019,1722,n,1,2019
-15.1916,131.32253,01/08/2019,1722,n,1.6,2019
-15.18346,129.94676,01/08/2019,1722,n,1.3,2019
-15.46243,130.72287,01/08/2019,1722,n,4.8,2019
-15.43659,130.52875,01/08/2019,1722,n,1.9,2019
-15.21198,131.32057,01/08/2019,1722,n,1.1,2019
-15.50403,130.60872,01/08/2019,1722,n,1.6,2019
-14.22944,130.70659,01/08/2019,1722,n,3.5,2019
-15.43011,130.5295,01/08/2019,1722,n,1.4,2019
-15.08264,130.58716,01/08/2019,1722,n,1,2019
-15.1394,130.4413,01/08/2019,1722,n,1.7,2019
-15.51257,130.56308,01/08/2019,1722,n,2,2019
-15.13557,130.40355,01/08/2019,1722,n,1.3,2019
-15.16389,129.9998,01/08/2019,1722,n,0.7,2019
-15.3424,130.75334,01/08/2019,1722,n,1.2,2019
-14.73961,130.6888,01/08/2019,1722,n,1,2019
-15.11643,130.53424,01/08/2019,1722,n,0.9,2019
-16.05356,125.88642,01/08/2019,1722,n,5.3,2019
-15.48655,130.68959,01/08/2019,1722,n,2.1,2019
-16.05228,125.87586,01/08/2019,1722,n,4.3,2019
-15.18093,129.94128,01/08/2019,1722,n,1.7,2019
-14.15408,130.0392,01/08/2019,1722,n,1.9,2019
-14.22989,130.7057,01/08/2019,1722,n,3.4,2019
-15.2203,131.3242,01/08/2019,1722,n,1.2,2019
-14.64131,130.63361,01/08/2019,1722,n,5.1,2019
-15.0152,131.78114,01/08/2019,1722,n,1.9,2019
-15.38809,130.76553,01/08/2019,1722,n,1.4,2019
-15.22933,130.24968,01/08/2019,1722,n,2.1,2019
-15.08907,130.58588,01/08/2019,1722,n,3.1,2019
-14.29683,130.72357,01/08/2019,1722,n,1.3,2019
-15.51371,130.5742,01/08/2019,1722,n,2.7,2019
-15.19938,130.33136,01/08/2019,1722,n,2.1,2019
-15.2119,130.26729,01/08/2019,1722,n,1.4,2019
-15.4508,130.72839,01/08/2019,1722,n,1.1,2019
-15.43681,130.52863,01/08/2019,1722,n,1,2019
-15.42247,130.51923,01/08/2019,1722,n,1.3,2019
-14.62556,130.60941,01/08/2019,1722,n,1.9,2019
-14.62724,130.61885,01/08/2019,1722,n,3.1,2019
-14.16936,130.63576,01/08/2019,1722,n,1.3,2019
-15.18639,129.91597,01/08/2019,1722,n,10.3,2019
-15.50684,130.63641,01/08/2019,1722,n,2.7,2019
-14.64874,130.63684,01/08/2019,1722,n,3.6,2019
-15.46295,130.72821,01/08/2019,1722,n,2.6,2019
-15.17722,129.94759,01/08/2019,1722,n,1.3,2019
-16.05777,125.88052,01/08/2019,1722,n,4.3,2019
-15.17458,131.2041,01/08/2019,1722,n,1.7,2019
-14.23459,130.6881,01/08/2019,1722,n,1.5,2019
-14.69283,130.68185,01/08/2019,1722,n,1.4,2019
-15.1857,129.9097,01/08/2019,1722,n,4.4,2019
-15.17023,129.96031,01/08/2019,1722,n,0.9,2019
-15.50829,130.58572,01/08/2019,1722,n,3.1,2019
-15.48569,130.68956,01/08/2019,1722,n,1.7,2019
-15.37437,130.76132,01/08/2019,1722,n,1.7,2019
-14.73257,130.69232,01/08/2019,1722,n,1.1,2019
-15.22586,131.31087,01/08/2019,1722,n,1.2,2019
-15.22877,130.24446,01/08/2019,1722,n,2.7,2019
-14.63371,130.62407,01/08/2019,1722,n,4.1,2019
-16.08311,126.00762,01/08/2019,1722,n,2.6,2019
-15.18808,129.9313,01/08/2019,1722,n,8.7,2019
-16.16481,126.01103,01/08/2019,1722,n,1.6,2019
-14.68575,130.67711,01/08/2019,1722,n,1.4,2019
-14.75264,130.69551,01/08/2019,1722,n,1,2019
-16.08033,125.98479,01/08/2019,1722,n,0.6,2019
-15.14043,131.15408,01/08/2019,1722,n,2.7,2019
-15.0145,131.77414,01/08/2019,1722,n,6,2019
-15.17887,129.92119,01/08/2019,1722,n,10.4,2019
-15.48596,130.68401,01/08/2019,1722,n,2.1,2019
-14.14784,130.61755,01/08/2019,1722,n,1.5,2019
-14.34456,130.67809,01/08/2019,1722,n,1,2019
-15.13476,130.40105,01/08/2019,1722,n,1.3,2019
-14.62669,130.61972,01/08/2019,1722,n,3.3,2019
-14.18596,130.66032,01/08/2019,1722,n,1.2,2019
-15.08091,131.06967,01/08/2019,1722,n,1.2,2019
-15.19414,130.34302,01/08/2019,1722,n,1.6,2019
-15.18773,130.34364,01/08/2019,1722,n,1.3,2019
-16.17815,125.99789,01/08/2019,1722,n,1.3,2019
-14.6343,130.62946,01/08/2019,1722,n,5.1,2019
-15.46406,130.72816,01/08/2019,1722,n,2.4,2019
-15.10751,130.57399,01/08/2019,1722,n,1.3,2019
-15.25591,131.06561,01/08/2019,1722,n,1.1,2019
-14.15216,130.03305,01/08/2019,1722,n,2.4,2019
-14.69936,130.68144,01/08/2019,1722,n,1.4,2019
-15.23145,131.29794,01/08/2019,1722,n,2.3,2019
-14.29035,130.72429,01/08/2019,1722,n,1.3,2019
-14.63143,130.60329,01/08/2019,1722,n,2.2,2019
-15.39408,130.7589,01/08/2019,1722,n,2,2019
-15.23158,130.24869,01/08/2019,1722,n,1.8,2019
-14.02341,130.4332,01/08/2019,1722,n,1.7,2019
-15.20049,131.33218,01/08/2019,1722,n,1.1,2019
-14.63313,130.61877,01/08/2019,1722,n,4.1,2019
-17.24375,123.82113,01/08/2019,1723,n,1,2019
-20.59314,116.77628,01/08/2019,1724,n,1.7,2019
-31.27684,115.84952,01/08/2019,1727,n,1.7,2019
-32.4947,116.07894,01/08/2019,1727,n,2.9,2019
-30.2842,115.23289,01/08/2019,1727,n,0.4,2019
-33.29355,116.27586,01/08/2019,1727,n,1.8,2019
-32.81647,116.4084,01/08/2019,1727,n,2,2019
-31.27624,115.84528,01/08/2019,1727,n,1.7,2019
-31.75058,116.19891,01/08/2019,1727,n,0.2,2019
-32.03265,116.73721,01/08/2019,1727,n,0.8,2019
-32.95308,116.03783,01/08/2019,1727,n,1,2019
-33.65321,116.45187,01/08/2019,1727,n,0.5,2019
-31.87358,116.41332,01/08/2019,1727,n,0.5,2019
-33.54436,116.56816,01/08/2019,1727,n,1.7,2019
-32.80093,115.981,01/08/2019,1727,n,1,2019
-34.05306,116.46224,01/08/2019,1728,n,0.7,2019
-34.39776,116.25657,01/08/2019,1728,n,0.8,2019
-34.28645,117.26634,01/08/2019,1728,n,0.6,2019
-34.05087,116.87127,01/08/2019,1728,n,0.9,2019
-34.09921,117.25946,01/08/2019,1728,n,1.4,2019
-34.26248,149.80225,02/08/2019,408,n,2.7,2019
-33.22371,147.14821,02/08/2019,408,n,7.7,2019
-31.70823,151.07529,02/08/2019,408,n,10,2019
-35.08009,146.94002,02/08/2019,408,n,3.3,2019
-31.63649,146.23503,02/08/2019,409,n,0.8,2019
-31.71825,147.18105,02/08/2019,409,n,2.9,2019
-30.31496,148.0103,02/08/2019,409,n,4.3,2019
-31.42221,149.16631,02/08/2019,409,n,39.4,2019
-32.21222,146.73842,02/08/2019,409,n,5.7,2019
-31.30254,146.24193,02/08/2019,409,l,1.7,2019
-28.45939,150.82401,02/08/2019,409,h,22.8,2019
-28.76657,149.42728,02/08/2019,409,l,3.1,2019
-27.55912,148.91591,02/08/2019,410,n,24.5,2019
-27.48951,149.73993,02/08/2019,410,h,8.6,2019
-27.55587,148.91103,02/08/2019,410,n,51.2,2019
-27.56064,148.90804,02/08/2019,410,n,32,2019
-27.54708,148.91307,02/08/2019,410,n,43.2,2019
-27.85398,149.18362,02/08/2019,410,n,7.2,2019
-27.41599,150.01657,02/08/2019,410,n,18.9,2019
-26.20722,152.85156,02/08/2019,410,n,2.7,2019
-26.75935,152.41643,02/08/2019,410,n,2,2019
-25.83477,148.56012,02/08/2019,410,n,3,2019
-15.37603,142.32457,02/08/2019,413,l,3.5,2019
-15.76598,137.05014,02/08/2019,413,h,15.1,2019
-15.37368,142.28471,02/08/2019,413,n,9.3,2019
-15.78786,137.07982,02/08/2019,413,n,8.6,2019
-15.76235,137.04959,02/08/2019,413,n,12.2,2019
-16.11723,136.6702,02/08/2019,413,n,6.1,2019
-15.78423,137.07928,02/08/2019,413,n,8.6,2019
-15.423,142.4287,02/08/2019,413,l,4,2019
-15.37008,142.19684,02/08/2019,413,n,14.3,2019
-15.18876,141.84511,02/08/2019,413,n,18.4,2019
-16.11038,136.66457,02/08/2019,413,n,16.4,2019
-15.38994,142.23947,02/08/2019,413,n,2.5,2019
-15.18195,141.84396,02/08/2019,413,n,3.4,2019
-15.41014,142.39839,02/08/2019,413,n,3.9,2019
-15.77249,137.0023,02/08/2019,413,n,11.7,2019
-16.1471,136.73026,02/08/2019,413,n,3.2,2019
-16.29445,136.90584,02/08/2019,413,n,6.9,2019
-16.29015,136.90979,02/08/2019,413,n,9.6,2019
-14.87527,144.32361,02/08/2019,413,n,3.5,2019
-15.79144,137.05382,02/08/2019,413,n,9.6,2019
-15.37437,142.32468,02/08/2019,413,l,6.9,2019
-15.42427,142.42087,02/08/2019,413,n,6.1,2019
-15.92617,136.14528,02/08/2019,413,n,6.4,2019
-14.77853,144.30295,02/08/2019,413,n,3.1,2019
-16.27421,136.77893,02/08/2019,413,l,3.4,2019
-15.41204,142.3867,02/08/2019,413,n,9.9,2019
-15.3703,142.32796,02/08/2019,413,n,5.3,2019
-16.2254,136.7765,02/08/2019,413,l,3.5,2019
-15.4114,142.39061,02/08/2019,413,n,9.9,2019
-14.78751,144.31934,02/08/2019,413,n,6.9,2019
-15.39069,142.20035,02/08/2019,413,n,12.6,2019
-15.75203,137.04366,02/08/2019,413,n,15.4,2019
-15.38798,142.23947,02/08/2019,413,n,4.3,2019
-15.79447,137.05869,02/08/2019,413,h,21,2019
-15.41549,142.38728,02/08/2019,413,n,120.3,2019
-15.62205,142.73524,02/08/2019,413,n,4.5,2019
-16.12095,136.67073,02/08/2019,413,n,6.1,2019
-15.74839,137.04312,02/08/2019,413,n,6.3,2019
-15.3729,142.20128,02/08/2019,413,n,16.8,2019
-16.12346,136.68042,02/08/2019,413,l,3.9,2019
-13.01519,135.70392,02/08/2019,414,n,8.8,2019
-14.21554,130.69913,02/08/2019,414,n,4.1,2019
-15.32834,130.75946,02/08/2019,414,l,2.5,2019
-15.43238,130.53581,02/08/2019,414,n,5.7,2019
-13.22212,131.91075,02/08/2019,414,l,4.3,2019
-14.1704,130.0148,02/08/2019,414,n,5.1,2019
-12.35638,136.4753,02/08/2019,414,n,7,2019
-14.62294,130.63663,02/08/2019,414,n,4.6,2019
-13.35022,132.01753,02/08/2019,414,n,6.5,2019
-12.00662,141.86739,02/08/2019,414,n,5.3,2019
-15.18989,129.9109,02/08/2019,414,n,9.9,2019
-12.25378,135.48955,02/08/2019,414,n,6.1,2019
-12.69718,134.03467,02/08/2019,414,n,7.5,2019
-13.0188,134.51694,02/08/2019,414,n,4.4,2019
-12.96048,134.52005,02/08/2019,414,n,2.7,2019
-13.05954,132.91867,02/08/2019,414,h,14.8,2019
-14.34034,130.68016,02/08/2019,414,n,5.3,2019
-14.27202,130.72577,02/08/2019,414,n,5.6,2019
-12.62698,134.07893,02/08/2019,414,n,5.5,2019
-12.73237,133.89363,02/08/2019,414,n,6.3,2019
-13.0506,130.15601,02/08/2019,414,n,12.5,2019
-12.30933,134.91295,02/08/2019,414,n,3.2,2019
-14.24454,130.72931,02/08/2019,414,n,5.6,2019
-14.70327,130.68939,02/08/2019,414,n,10.7,2019
-12.72381,133.89635,02/08/2019,414,n,11.3,2019
-13.58089,142.64175,02/08/2019,414,n,3.5,2019
-16.07565,125.86219,02/08/2019,414,h,27,2019
-12.7635,133.71866,02/08/2019,414,n,7.6,2019
-15.18827,131.3308,02/08/2019,414,l,43.8,2019
-13.12086,136.26801,02/08/2019,414,n,4,2019
-13.98929,130.6118,02/08/2019,414,n,3.8,2019
-14.17855,130.66785,02/08/2019,414,l,44.6,2019
-15.49971,130.42488,02/08/2019,414,n,4,2019
-15.40735,130.75887,02/08/2019,414,n,2.4,2019
-15.48764,130.39262,02/08/2019,414,l,2.9,2019
-14.7169,130.68983,02/08/2019,414,n,4.4,2019
-15.08245,131.09381,02/08/2019,414,n,7,2019
-12.83535,135.72766,02/08/2019,414,n,4.6,2019
-13.32085,142.3074,02/08/2019,414,n,3.8,2019
-14.26134,130.72447,02/08/2019,414,n,6,2019
-14.15507,130.63666,02/08/2019,414,n,13.3,2019
-13.11356,132.89769,02/08/2019,414,n,12.6,2019
-13.95193,142.3756,02/08/2019,414,n,7.6,2019
-14.16367,130.65596,02/08/2019,414,h,103,2019
-14.29529,134.94127,02/08/2019,414,n,6.5,2019
-15.6941,130.48027,02/08/2019,414,l,2.3,2019
-13.24055,141.97765,02/08/2019,414,n,7.6,2019
-15.18689,129.93803,02/08/2019,414,n,7.4,2019
-12.72916,134.17915,02/08/2019,414,l,5.7,2019
-15.50224,130.65688,02/08/2019,414,n,3.8,2019
-15.5131,130.55827,02/08/2019,414,n,5.2,2019
-14.60843,130.62044,02/08/2019,414,n,5.6,2019
-12.71232,134.40033,02/08/2019,414,l,3.4,2019
-12.7177,133.90768,02/08/2019,414,l,4,2019
-14.65076,130.64767,02/08/2019,414,h,6.9,2019
-13.01792,134.23816,02/08/2019,414,n,5.3,2019
-12.90304,134.48576,02/08/2019,414,n,3.9,2019
-12.64513,134.4124,02/08/2019,414,n,8.4,2019
-15.1931,131.33463,02/08/2019,414,h,73.7,2019
-14.73746,126.75999,02/08/2019,414,n,3.7,2019
-12.48678,141.84135,02/08/2019,414,n,9.3,2019
-15.51554,130.53613,02/08/2019,414,l,2.9,2019
-14.17882,130.63977,02/08/2019,414,l,0.9,2019
-15.08044,130.59273,02/08/2019,414,h,4.5,2019
-13.36679,132.00284,02/08/2019,414,n,4.9,2019
-12.60514,133.65709,02/08/2019,414,l,5.7,2019
-14.71068,130.69627,02/08/2019,414,n,4.7,2019
-14.6297,130.64052,02/08/2019,414,n,26.7,2019
-15.16523,129.97804,02/08/2019,414,l,4,2019
-13.03381,132.93976,02/08/2019,414,n,6.1,2019
-13.01523,134.51266,02/08/2019,414,l,3.5,2019
