latitude,longitude,acq_date,acq_time,confidence,frp
-34.92522,150.51109,29/12/2019,1530,n,1.6
-14.36597,126.57779,21/11/2019,430,n,1.0
-31.78985,152.16946,13/11/2019,336,h,12.1
-26.25359,150.89525,09/09/2019,1512,n,1.3
-11.98898,142.61998,17/10/2019,348,n,5.1
-14.51123,131.01334,21/10/2019,412,n,3.7
-23.30097,129.32635,30/12/2019,536,n,10.5
-15.22709,127.57602,20/11/2019,1600,n,3.2
-15.95188,142.67398,15/12/2019,336,n,11.0
-27.36149,152.66612,18/12/2019,236,n,6.4
-12.6616,132.60641,12/09/2019,1642,n,3.3
-17.73882,142.24709,12/11/2019,454,h,97.9
-17.47775,122.9437,26/11/2019,436,n,6.3
-15.68269,144.0121,15/11/2019,442,n,8.8
-18.2446,143.71861,20/12/2019,1454,n,2.7
-33.03967,150.00713,31/12/2019,336,n,43.1
-37.37399,147.55182,29/12/2019,412,n,8.9
-30.04029,152.56865,23/10/2019,330,n,6.8
-15.22942,125.99307,12/09/2019,530,n,5.9
-27.72903,147.4577,22/10/2019,1506,n,1.8
-37.6725,148.70135,01/01/2020,1436,n,1.3
-18.43249,143.75745,19/12/2019,406,n,23.4
-30.37693,150.86397,28/11/2019,354,l,84.4
-13.22928,130.6799,22/10/2019,1642,n,1.3
-18.39907,143.92464,19/12/2019,406,n,33.1
-28.32309,124.64967,22/12/2019,1742,n,5.1
-12.13822,134.43042,09/10/2019,1631,n,0.6
-13.21294,134.45877,17/10/2019,524,n,9.0
-29.63218,152.24706,11/12/2019,1512,n,2.0
-36.51566,149.5874,01/01/2020,1436,n,2.4
-37.19985,148.29373,30/12/2019,1512,n,3.3
-31.22863,152.52821,11/10/2019,1548,n,1.2
-36.00749,147.68646,30/12/2019,1512,n,2.3
-24.88452,147.79179,30/12/2019,354,l,4.5
-11.75395,130.5779,09/09/2019,402,l,4.6
-32.72334,121.21527,01/01/2020,454,n,19.0
-37.93247,141.4968,23/12/2019,1542,n,5.8
-37.52076,147.90851,24/12/2019,1524,n,7.2
-12.31667,136.49976,24/09/2019,421,n,5.7
-26.21626,153.04942,18/09/2019,429,h,13.8
-31.69938,152.01456,15/11/2019,1554,n,4.3
-21.47467,140.75307,28/12/2019,1548,n,2.6
-15.42848,126.98378,14/11/2019,500,h,31.8
-12.4906,141.92415,22/10/2019,354,l,3.4
-30.89506,152.41975,08/09/2019,337,n,6.0
-31.40059,152.29137,21/11/2019,1400,n,0.5
-14.60438,127.1274,21/11/2019,430,n,34.1
-21.83937,118.0565,27/10/2019,1648,n,2.7
-13.29781,142.20203,12/11/2019,312,l,31.9
-15.28557,143.88654,28/11/2019,400,n,6.8
-41.56817,147.90852,01/01/2020,312,n,15.0
-36.25074,149.9964,01/01/2020,1436,n,3.5
-22.63267,150.25659,28/11/2019,354,n,32.3
-14.34488,131.94861,21/10/2019,412,n,12.4
-12.95304,141.65073,26/09/2019,343,n,4.4
-33.20411,150.83113,21/11/2019,424,h,10.6
-32.15757,121.72031,21/12/2019,1624,n,2.7
-32.04987,121.54212,21/12/2019,1624,n,5.9
-37.43427,148.19736,30/12/2019,1512,n,9.3
-34.4121,117.82216,12/10/2019,506,n,6.6
-11.91103,133.31238,26/10/2019,418,l,6.3
-31.47117,151.36127,28/12/2019,430,l,70.2
-23.05787,150.68211,11/09/2019,1424,h,7.7
-24.25512,150.95186,14/12/2019,354,n,10.2
-31.33665,123.70818,11/10/2019,612,l,7.9
-31.40096,123.85532,27/10/2019,536,n,9.3
-26.48134,152.44333,21/12/2019,1436,n,2.2
-16.88914,142.21371,12/09/2019,1500,n,0.8
-32.93193,123.53206,15/12/2019,518,h,13.1
-20.45007,134.5578,25/12/2019,348,h,22.6
-32.35173,150.17323,12/10/2019,330,h,15.2
-14.41983,127.6745,19/12/2019,548,n,4.5
-22.20818,117.15607,20/12/2019,524,n,14.0
-23.94514,149.10269,17/10/2019,342,n,24.0
-16.56528,124.88168,25/09/2019,542,n,5.8
-29.3079,152.41667,25/10/2019,254,h,7.3
-20.18487,144.12744,30/12/2019,354,l,10.4
-37.06706,147.07967,01/01/2020,1436,n,8.6
-24.51266,151.7838,17/12/2019,300,n,7.4
-37.56279,147.70245,27/12/2019,448,n,6.4
-31.72529,152.13512,18/11/2019,342,n,3.4
-30.82893,124.08009,23/11/2019,530,h,51.8
-31.37504,152.19835,16/11/2019,1536,n,1.6
-29.9491,152.94785,15/11/2019,300,n,18.7
-32.97859,149.94238,25/12/2019,348,n,7.5
-15.61701,143.82132,11/09/2019,1606,n,1.6
-19.8505,144.89455,27/12/2019,312,n,6.1
-25.11413,149.16541,16/12/2019,318,n,8.4
-33.08585,150.62155,18/11/2019,1500,n,1.2
-31.46546,152.21312,11/09/2019,312,n,21.0
-34.31473,150.36836,31/12/2019,1454,n,1.1
-30.9235,151.83228,13/11/2019,1454,n,1.9
-21.23989,140.84966,26/12/2019,512,n,7.5
-33.3104,150.04921,21/12/2019,324,n,7.7
-15.45192,127.95618,31/10/2019,1712,n,5.5
-15.81415,141.96591,13/12/2019,418,n,7.2
-36.13446,149.53421,30/12/2019,354,h,371.3
-14.088,129.83415,22/10/2019,1642,n,1.6
-15.75611,144.40703,10/10/2019,418,n,3.6
-15.17521,124.91726,14/12/2019,536,n,6.7
-18.02577,145.46495,17/12/2019,442,n,5.6
-29.29452,151.82397,16/11/2019,418,h,10.6
-37.19004,148.46892,29/12/2019,1530,n,1.5
-30.76998,151.80829,18/12/2019,236,n,15.0
-32.74655,150.13576,22/12/2019,300,n,24.4
-32.62775,150.38324,30/12/2019,1512,n,2.3
-28.55364,122.7634,22/10/2019,530,l,7.1
-32.95318,123.54276,14/12/2019,1654,n,2.0
-17.01146,124.23836,20/11/2019,448,h,27.0
-37.27728,148.68755,30/12/2019,1512,n,3.5
-29.29303,153.0598,21/11/2019,1400,n,1.3
-30.79084,152.46884,18/11/2019,1500,n,0.7
-29.38349,152.19504,31/12/2019,1448,n,0.9
-28.58925,128.547,29/12/2019,412,h,39.9
-14.22251,136.88002,15/10/2019,424,h,57.8
-33.34438,150.11485,14/12/2019,1512,n,4.9
-18.92999,139.4733,21/11/2019,1542,n,3.9
-34.90005,150.37215,31/12/2019,1454,n,1.2
-34.30086,150.03447,31/12/2019,1454,n,4.5
-19.11638,144.06381,11/12/2019,354,n,46.3
-37.65014,148.67682,01/01/2020,1436,n,1.3
-15.56059,144.30753,28/11/2019,400,n,2.4
-17.29346,137.88063,17/12/2019,442,n,16.5
-11.44749,142.36623,11/11/2019,418,n,2.9
-13.44468,135.7672,18/11/2019,348,h,6.7
-29.86885,152.82819,11/09/2019,1424,n,1.5
-25.48697,150.47798,18/09/2019,249,h,21.2
-30.65021,152.34329,19/11/2019,1442,n,3.4
-30.86386,152.15701,19/10/2019,1418,n,1.5
-13.3474,133.5423,17/12/2019,442,n,11.5
-12.20923,134.7283,09/12/2019,446,l,7.2
-37.66023,147.59941,01/01/2020,1618,n,3.2
-21.81086,125.96209,21/10/2019,1700,n,1.7
-31.35189,152.57379,11/11/2019,1530,n,1.3
-17.16938,143.31221,22/09/2019,1607,n,1.4
-17.93546,145.51462,13/09/2019,1535,n,0.8
-35.51654,149.88583,26/12/2019,1448,n,8.4
-30.34503,152.24707,20/11/2019,306,n,9.4
-30.08582,152.42838,16/09/2019,1442,n,2.3
-13.65748,131.36711,11/10/2019,1724,n,1.0
-14.14941,129.99547,14/09/2019,1656,n,1.9
-16.81666,143.20924,10/09/2019,436,n,19.2
-30.70718,152.28799,13/11/2019,1454,n,5.3
-33.48456,115.7874,10/10/2019,554,n,5.9
-35.03859,150.11481,23/12/2019,242,h,19.2
-15.34933,128.64615,19/10/2019,448,l,5.1
-28.8352,150.86456,27/11/2019,1530,n,1.1
-28.1236,129.11189,19/12/2019,1700,n,6.7
-14.30755,142.00308,19/12/2019,406,n,3.7
-12.53755,132.06686,28/09/2019,446,h,9.2
-29.1642,153.11656,16/11/2019,418,h,7.7
-30.90749,151.92216,11/12/2019,1512,n,2.4
-27.83763,128.58542,24/12/2019,548,n,72.1
-15.66363,125.03436,21/11/2019,430,h,46.1
-33.82852,150.30101,15/12/2019,1454,n,4.8
-17.27989,137.91383,15/12/2019,336,h,12.1
-31.92524,122.40781,21/10/2019,548,h,42.4
-32.05495,135.83318,20/12/2019,524,n,5.1
-14.4724,126.55902,23/11/2019,1642,n,1.9
-11.93313,133.25385,19/10/2019,448,l,8.3
-34.27137,150.10843,31/12/2019,1454,n,1.1
-30.89059,152.71146,13/11/2019,336,n,12.3
-37.23659,148.67966,30/12/2019,1512,n,1.4
-30.01302,150.95798,17/12/2019,1412,n,2.6
-12.46702,136.35583,23/10/2019,512,n,4.7
-30.34889,150.211,26/10/2019,1530,n,1.2
-33.10413,123.40302,14/12/2019,1654,n,4.1
-32.79909,150.66003,15/12/2019,1454,n,2.2
-33.00535,149.8961,22/12/2019,300,n,3.1
-12.16382,135.56754,24/10/2019,454,n,8.6
-33.06998,123.4591,14/12/2019,1654,n,3.6
-34.10186,150.0751,21/12/2019,318,n,24.8
-33.9197,122.1141,27/12/2019,448,h,96.7
-22.03259,116.23405,31/12/2019,1812,n,1.0
-31.41723,123.66145,16/11/2019,600,n,7.6
-19.25289,139.42471,16/12/2019,500,h,13.9
-36.28638,149.61559,30/12/2019,1512,n,14.5
-32.57854,150.45796,31/12/2019,336,n,17.4
-14.92601,125.57222,11/12/2019,542,n,9.5
-12.58809,135.09677,16/12/2019,1606,n,0.6
-36.07904,149.72655,31/12/2019,1454,n,2.8
-37.51767,148.22701,30/12/2019,1512,n,6.0
-22.43245,150.67288,24/09/2019,1530,h,11.2
-14.0873,133.32462,10/11/2019,1648,n,0.7
-18.11274,145.5121,23/12/2019,430,n,6.3
-11.6538,132.89258,10/12/2019,524,n,14.8
-14.63311,141.81213,12/10/2019,330,n,20.9
-32.72635,151.00258,25/12/2019,1506,n,1.0
-37.63415,148.21486,30/12/2019,1512,n,8.0
-20.2306,144.11102,23/12/2019,1542,n,1.4
-15.21226,125.03988,21/12/2019,506,n,32.0
-15.96645,126.57186,15/10/2019,424,h,27.6
-14.44081,132.00043,23/10/2019,1624,n,3.2
-16.33862,126.67975,11/10/2019,1724,n,1.2
-14.40529,127.42215,24/12/2019,554,h,17.4
-32.2839,121.56376,19/12/2019,1700,n,0.9
-16.66387,139.27577,24/10/2019,454,n,6.9
-29.45479,152.16388,21/12/2019,1436,n,3.3
-31.15095,152.58505,13/11/2019,336,n,5.2
-17.84382,126.98891,30/10/2019,1554,n,10.6
-31.36224,151.32314,20/12/2019,342,n,2.6
-12.86716,135.83296,10/11/2019,400,n,6.0
-11.3678,132.91684,10/09/2019,1542,n,2.9
-35.51067,148.03323,30/12/2019,1512,n,3.3
-15.20197,125.29968,29/10/2019,500,n,10.8
-15.41696,144.02065,21/11/2019,430,n,7.7
-28.48714,122.9592,17/12/2019,618,n,8.3
-32.63779,150.41441,25/12/2019,348,n,13.9
-31.63377,119.73203,30/12/2019,1654,n,0.5
-29.75584,124.35371,21/10/2019,548,l,9.9
-30.95672,152.19337,26/10/2019,1530,n,5.5
-30.39054,152.26198,15/11/2019,254,n,53.1
-31.23201,152.4586,11/12/2019,1512,n,3.5
-35.501,150.07246,27/11/2019,1530,n,2.8
-16.23346,126.04411,08/11/2019,1555,n,1.2
-34.38684,118.01071,31/12/2019,654,h,568.7
-34.87197,150.32286,31/12/2019,336,l,31.5
-27.05977,125.88009,14/12/2019,1648,n,3.3
-11.80702,133.35895,10/09/2019,436,n,14.8
-29.3223,152.0137,01/01/2020,1430,n,2.8
-31.46253,151.84955,28/11/2019,1512,n,1.9
-31.02784,152.01341,11/10/2019,1406,n,1.7
-31.34577,151.26463,01/01/2020,318,n,6.5
-12.5137,131.10143,13/09/2019,427,n,43.5
-37.36098,148.09961,01/01/2020,1436,n,1.4
-13.00821,143.29965,20/11/2019,1554,n,2.6
-15.76317,145.08308,19/11/2019,324,n,7.5
-32.81446,150.22578,17/12/2019,436,n,14.7
-37.59071,147.98877,25/12/2019,1506,n,0.9
-32.51689,121.91737,01/01/2020,1754,n,9.0
-33.48357,150.56631,26/12/2019,330,h,6.9
-32.72948,150.95459,27/12/2019,306,n,7.2
-15.7637,134.82916,25/12/2019,354,n,14.2
-33.16075,150.25418,21/11/2019,1400,n,1.6
-17.79205,142.47768,15/12/2019,336,n,19.7
-29.08817,152.47731,09/09/2019,1513,n,5.2
-21.09644,118.80489,09/10/2019,522,h,18.4
-15.64715,144.00449,11/12/2019,400,n,4.6
-37.4022,148.15392,31/12/2019,1454,n,1.6
-30.77972,124.07034,23/11/2019,1648,n,0.9
-12.37082,136.62091,29/09/2019,427,n,4.8
-31.70947,152.43839,11/12/2019,1512,n,3.1
-17.29215,125.41602,09/10/2019,1632,n,4.9
-27.9241,131.97183,31/12/2019,518,n,13.0
-32.31227,121.42594,19/12/2019,542,n,12.2
-33.529,150.58836,21/12/2019,1442,n,3.1
-37.36597,148.2236,30/12/2019,1512,n,2.2
-17.17997,142.77306,21/12/2019,1618,n,1.0
-14.24429,136.91454,19/10/2019,448,n,10.9
-12.23055,134.07176,09/09/2019,402,n,2.6
-12.04933,133.98199,29/10/2019,500,n,5.8
-19.61715,144.56001,01/01/2020,318,n,4.5
-31.49976,119.77799,27/12/2019,448,n,3.6
-36.15805,149.58122,28/12/2019,1548,n,1.6
-31.09931,152.05086,11/12/2019,1512,n,8.0
-31.74142,152.12001,15/11/2019,1554,n,4.3
-27.33653,150.8833,16/12/2019,1430,n,2.8
-31.35444,151.35599,17/12/2019,436,n,7.9
-15.54121,125.5853,11/10/2019,1724,n,4.5
-33.25264,150.58344,15/11/2019,254,n,5.6
-28.72436,122.80934,17/10/2019,524,n,18.9
-12.52667,130.92068,10/10/2019,1706,n,5.3
-12.78966,143.32227,09/10/2019,343,n,91.5
-14.86571,125.87881,14/10/2019,442,n,10.0
-15.73889,126.58622,10/11/2019,542,n,30.6
-15.42865,144.09518,28/11/2019,400,n,6.6
-29.64608,152.22304,15/11/2019,1412,n,1.8
-28.92876,152.29103,13/09/2019,241,h,81.3
-29.77121,152.17416,15/09/2019,1501,n,2.0
-14.94635,127.25069,15/11/2019,442,n,23.5
-35.69896,137.01613,20/12/2019,1642,n,2.2
-37.25957,148.41843,20/12/2019,1500,n,2.1
-16.49123,136.2204,28/11/2019,400,n,9.1
-16.40349,137.73114,26/12/2019,512,n,9.4
-17.89372,145.3322,20/12/2019,1454,n,0.8
-31.36795,152.52792,11/09/2019,1424,n,6.8
-16.36003,136.94911,08/10/2019,1613,n,3.6
-14.59357,126.45609,19/11/2019,506,n,7.9
-32.54768,121.99827,01/01/2020,1612,n,1.8
-31.61459,152.08594,29/12/2019,1348,n,2.4
-15.7961,143.75298,11/11/2019,1524,n,1.7
-34.35236,118.04887,30/12/2019,1654,n,18.0
-33.52004,150.60191,21/12/2019,1442,n,1.1
-29.36561,152.38916,18/11/2019,342,n,7.7
-17.26996,142.84087,16/12/2019,318,n,5.5
-28.71697,152.20082,19/12/2019,1518,n,2.0
-30.1161,152.7951,11/11/2019,1530,n,0.3
-30.13066,152.68755,13/11/2019,1454,n,1.8
-37.24976,148.48692,19/12/2019,1518,n,1.6
-32.30985,123.43309,30/12/2019,1654,n,1.5
-12.67218,135.31137,13/10/2019,500,n,21.7
-29.96021,152.33533,11/09/2019,312,n,7.9
-15.62066,129.13057,12/09/2019,530,n,3.4
-35.84884,150.13821,01/01/2020,1436,n,1.8
-33.15244,123.52087,15/12/2019,518,l,29.8
-29.05231,152.53276,09/10/2019,1454,n,2.5
-12.26189,135.12946,13/12/2019,418,n,15.4
-31.47075,124.07822,30/10/2019,618,n,14.8
-31.44415,123.90157,28/10/2019,1636,n,1.3
-32.11654,151.34608,29/12/2019,1348,n,4.5
-34.26195,150.5786,19/12/2019,1518,n,1.8
-28.30864,124.661,22/12/2019,448,h,23.5
-29.1875,152.64558,18/11/2019,1500,n,1.0
-31.47188,152.19438,13/11/2019,336,n,6.0
-24.46291,132.06517,20/11/2019,448,l,0.7
-32.15556,121.45008,19/12/2019,1700,n,1.4
-32.00186,152.35489,11/09/2019,1430,n,2.6
-37.55182,147.91537,29/12/2019,1348,n,3.9
-18.24596,144.46132,13/12/2019,418,n,16.3
-12.70315,143.09642,15/09/2019,349,n,11.3
-17.24243,143.54068,10/12/2019,1448,n,1.3
-31.61641,151.88281,17/11/2019,400,n,19.0
-35.12846,150.34575,20/12/2019,1500,n,3.5
-16.43891,137.68332,25/12/2019,354,n,5.4
-31.27855,152.05983,11/10/2019,248,n,7.1
-23.95644,131.81258,20/11/2019,448,l,0.7
-33.00261,150.00975,28/12/2019,430,n,7.4
-37.57684,148.61018,01/01/2020,1436,n,6.1
-34.9211,150.36914,30/12/2019,354,n,4.3
-31.78134,152.18034,13/11/2019,336,n,15.0
-33.81613,150.10739,26/12/2019,1448,n,3.3
-34.9206,150.45546,31/12/2019,1454,n,1.3
-29.98057,152.56401,22/10/2019,1506,n,3.0
-15.37158,144.59143,14/12/2019,400,n,23.0
-36.97101,147.35689,01/01/2020,1436,n,5.3
-30.5626,152.23222,20/11/2019,306,n,114.9
-35.62132,150.06281,30/12/2019,1512,n,53.0
-32.38931,120.26055,12/11/2019,448,n,9.5
-31.35194,123.91217,28/10/2019,1636,n,1.3
-13.32197,141.97093,29/09/2019,426,n,5.2
-24.53488,151.55519,30/11/2019,318,n,9.4
-14.33468,131.90723,21/10/2019,412,n,41.9
-30.2964,150.16978,19/10/2019,1418,n,0.7
-31.47195,116.5416,12/12/2019,1730,n,2.2
-14.31041,127.47437,25/12/2019,530,n,8.9
-18.10428,123.52964,27/12/2019,454,n,5.9
-31.95566,121.42767,28/12/2019,612,n,13.0
-36.01394,147.56068,31/12/2019,1454,n,1.3
-34.1525,150.06294,14/12/2019,1512,n,1.7
-18.28443,142.45189,30/09/2019,406,l,22.7
-33.2576,150.7928,18/11/2019,1500,n,0.6
-28.91041,128.88457,29/12/2019,1530,n,2.1
-18.00776,145.02316,18/12/2019,424,n,7.4
-32.96681,146.43933,19/09/2019,1527,n,0.7
-32.66759,150.8109,30/12/2019,1512,n,6.5
-35.98978,147.70883,30/12/2019,1512,n,2.4
-29.90872,152.23659,22/09/2019,312,n,8.6
-12.9524,136.31454,15/11/2019,442,n,7.1
-35.33352,150.3302,19/12/2019,1518,n,2.0
-33.59304,150.35335,19/12/2019,1518,n,9.8
-16.22593,142.3941,20/12/2019,342,l,2.6
-22.64068,150.44887,20/12/2019,342,n,6.0
-15.83619,126.63077,10/09/2019,436,n,11.7
-30.02406,152.94272,15/11/2019,1412,n,2.7
-17.59146,122.23531,16/11/2019,606,h,13.1
-12.5581,135.05821,15/12/2019,342,n,5.1
-30.75256,119.72241,13/12/2019,1712,n,3.3
-14.0342,129.7551,08/11/2019,1554,n,2.5
-12.6188,142.77388,15/11/2019,442,n,15.3
-29.36511,153.0025,23/11/2019,348,h,20.4
-15.69273,130.22456,17/11/2019,406,l,10.4
-14.14806,130.7639,09/10/2019,1631,n,1.9
-37.67981,148.34572,01/01/2020,312,l,37.3
-33.13048,123.41563,14/12/2019,1654,n,14.6
-30.78762,151.94176,17/11/2019,1518,n,5.4
-35.55192,149.93188,28/12/2019,248,n,9.8
-30.87734,152.66338,14/11/2019,1436,n,1.7
-30.75859,123.29829,01/01/2020,454,h,44.0
-15.76532,131.20345,13/10/2019,500,n,14.2
-16.57722,137.61987,23/12/2019,1536,n,1.2
-31.55237,151.92316,20/11/2019,300,n,19.9
-32.17627,121.46928,19/12/2019,542,l,63.6
-37.55746,147.84796,21/12/2019,318,n,7.8
-36.33435,147.81865,31/12/2019,1454,n,4.7
-34.09288,150.01582,18/12/2019,1354,n,17.6
-30.73299,152.12987,11/09/2019,312,n,11.9
-31.06644,151.97658,11/12/2019,354,n,92.7
-33.81786,150.01825,29/12/2019,1530,n,2.7
-12.03342,142.68654,15/10/2019,424,n,3.8
-33.06908,150.81664,18/11/2019,1500,n,2.8
-41.50098,147.49326,17/09/2019,444,n,15.7
-14.4625,130.88237,22/10/2019,354,n,13.8
-14.26233,136.9169,23/10/2019,512,n,5.8
-33.02412,123.51165,15/12/2019,518,l,135.2
-29.63291,152.27,11/12/2019,354,n,28.7
-32.77039,120.22442,14/12/2019,1654,n,1.4
-32.33501,121.29207,27/12/2019,1606,n,1.1
-14.70578,131.6275,08/12/2019,1715,n,1.1
-32.16518,121.63371,19/12/2019,1700,n,2.2
-33.40129,150.3446,15/12/2019,1454,n,2.3
-33.55789,150.40121,15/12/2019,1454,n,0.9
-33.38072,150.79991,12/09/2019,1506,n,1.0
-32.9808,149.93761,22/12/2019,300,n,3.8
-16.99098,143.26167,30/09/2019,407,n,3.2
-12.40551,134.12511,14/09/2019,408,n,4.4
-12.12048,134.30684,24/10/2019,454,n,4.0
-14.23286,133.56929,15/10/2019,1712,n,3.3
-14.09669,130.06502,17/10/2019,524,h,13.3
-27.0258,151.94016,08/09/2019,338,n,4.3
-30.33737,151.01009,16/12/2019,318,h,46.2
-27.96198,152.41872,11/09/2019,1424,n,1.1
-14.60299,126.20344,17/11/2019,548,h,12.3
-22.17321,149.26677,16/11/2019,1536,n,1.2
-20.36777,134.50015,22/12/2019,1600,n,0.8
-35.37802,147.86038,30/12/2019,1512,n,4.6
-14.49109,127.16811,22/11/2019,412,h,21.7
-35.19741,149.97719,28/12/2019,1406,n,2.0
-15.67938,142.32489,17/11/2019,406,n,10.7
-14.22265,143.63615,14/10/2019,1548,n,1.9
-15.92317,127.86054,13/12/2019,418,n,9.9
-34.08109,150.09909,12/10/2019,1448,n,1.7
-33.24771,150.14906,19/12/2019,1518,n,6.3
-29.7246,152.0977,16/09/2019,1442,n,4.6
-29.85145,152.17725,25/09/2019,1513,n,1.5
-36.95593,147.32909,01/01/2020,1618,n,2.7
-33.05054,150.32974,31/10/2019,1536,n,1.1
-15.38244,128.58856,17/10/2019,1636,n,15.0
-26.89058,128.64323,16/10/2019,542,n,7.9
-30.88019,152.1349,22/10/2019,1506,n,1.9
-29.5945,152.22543,11/10/2019,248,n,9.5
-25.10517,147.54947,27/12/2019,454,h,41.7
-13.38542,134.39255,21/10/2019,412,l,5.0
-36.96053,146.80956,01/01/2020,1436,n,4.3
-27.79967,127.10989,25/10/2019,436,n,13.0
-35.40472,149.51981,28/11/2019,1512,n,4.8
-34.06351,150.00275,12/10/2019,1448,n,1.1
-18.3985,126.66214,17/11/2019,1654,n,6.9
-20.19602,139.69202,27/11/2019,418,l,9.5
-32.21856,121.61868,19/12/2019,1700,n,1.2
-32.78231,151.02588,15/12/2019,1454,n,1.7
-12.70491,135.22015,20/10/2019,430,n,106.9
-21.3331,140.80453,27/12/2019,1606,n,6.3
-15.77212,142.42668,15/11/2019,442,n,4.7
-14.1268,130.83275,13/09/2019,1715,n,0.7
-31.46632,151.849,28/11/2019,1512,n,1.5
-14.39649,131.20665,17/10/2019,1636,n,2.2
-29.50323,151.918,12/12/2019,430,h,19.0
-31.47019,123.70509,14/11/2019,500,n,21.6
-31.22206,152.58524,15/11/2019,254,n,9.8
-34.23424,150.17542,14/12/2019,354,n,23.5
-37.06752,148.13377,30/12/2019,354,h,48.3
-18.49047,141.49643,22/12/2019,448,h,10.7
-33.99558,150.58473,21/12/2019,318,n,8.7
-22.6315,150.65358,09/09/2019,1511,n,21.4
-32.9787,123.63025,14/12/2019,536,n,20.3
-15.07325,129.81548,08/12/2019,426,n,8.8
-30.12628,152.72562,13/11/2019,1454,n,2.9
-12.53961,134.9928,17/12/2019,442,n,4.4
-11.70117,142.23764,29/09/2019,1534,n,1.0
-34.13818,150.05658,17/12/2019,436,n,7.8
-16.78332,141.14891,12/10/2019,1624,n,1.7
-33.40822,150.2012,18/12/2019,418,h,25.8
-37.31143,148.73889,31/12/2019,1454,n,1.7
-28.73046,126.51249,19/11/2019,506,l,6.7
-16.08818,136.19135,17/12/2019,442,n,23.6
-11.55453,142.16379,10/09/2019,436,n,27.1
-34.15838,150.39006,19/12/2019,1518,n,2.8
-15.67406,127.08647,16/12/2019,500,n,10.9
-35.62426,149.96747,30/12/2019,1512,n,11.8
-27.84028,127.03561,26/10/2019,554,n,7.9
-31.94862,121.4492,29/12/2019,554,l,403.6
-33.34904,136.9648,30/12/2019,354,l,17.7
-30.84633,152.02873,19/11/2019,324,l,44.0
-16.12773,143.30576,13/12/2019,1524,n,6.0
-35.39741,149.69867,29/11/2019,1454,n,25.9
-29.2021,152.42253,13/11/2019,1454,n,3.6
-16.37455,126.67146,15/11/2019,442,n,7.4
-29.98657,152.27795,23/09/2019,1551,n,2.1
-11.78943,133.25414,10/11/2019,400,n,4.9
-14.79865,127.25526,11/10/2019,436,n,9.2
-14.17479,129.88931,09/10/2019,523,n,7.3
-31.43369,151.32341,19/12/2019,1518,n,1.9
-12.0835,133.56691,24/10/2019,454,n,11.1
-12.87229,135.77495,15/10/2019,424,h,69.6
-14.10234,135.05458,30/11/2019,500,n,16.3
-28.79785,128.77901,28/12/2019,430,n,22.4
-30.71979,152.11871,11/10/2019,1406,n,1.3
-31.61471,152.07635,30/12/2019,354,l,23.5
-30.49956,152.19383,28/09/2019,1417,n,3.0
-30.24918,115.4385,09/09/2019,538,n,7.3
-18.28281,143.83801,21/12/2019,1618,n,1.4
-24.00072,131.55516,08/10/2019,1615,n,0.6
-34.2479,150.28461,28/12/2019,430,n,58.5
-23.66761,132.18208,22/12/2019,1600,n,4.7
-23.03382,118.833,10/12/2019,1630,n,2.9
-19.16343,141.98305,18/12/2019,424,n,24.3
-15.19468,126.71259,16/10/2019,548,l,4.6
-33.4968,150.58098,21/12/2019,1442,n,1.8
-25.76698,153.03867,23/11/2019,1500,n,1.6
-35.82116,148.27745,31/12/2019,1454,n,3.1
-32.10688,121.69269,25/12/2019,530,l,2.1
-37.57516,147.71039,27/12/2019,306,n,5.2
-31.30394,152.01123,14/11/2019,1436,n,2.0
-37.45801,148.75719,30/12/2019,1512,h,44.1
-35.44457,149.54593,30/11/2019,1436,n,1.2
-17.69744,143.3548,20/12/2019,342,l,8.4
-15.75245,136.39783,11/09/2019,454,h,10.7
-11.71707,142.38013,23/09/2019,1546,n,1.9
-22.5975,150.67906,09/09/2019,1511,n,4.3
-35.69525,148.20277,01/01/2020,1436,n,1.1
-16.05037,136.66544,13/09/2019,426,n,9.1
-30.09559,151.91356,16/12/2019,1430,n,2.8
-31.50165,151.3118,30/12/2019,354,n,21.9
-14.96611,126.24404,25/11/2019,454,n,8.2
-13.35586,132.34244,29/09/2019,427,n,8.5
-11.68707,142.11139,29/09/2019,427,h,15.8
-35.03913,150.44318,25/12/2019,1506,n,1.3
-12.63753,134.9763,24/12/2019,412,n,19.6
-29.00883,152.86737,10/09/2019,254,n,6.6
-15.73131,136.27303,16/11/2019,424,n,12.0
-31.86461,121.58119,01/01/2020,636,h,40.6
-11.15973,132.52789,09/11/2019,505,n,5.7
-35.37165,150.41069,20/12/2019,1500,n,2.6
-33.43153,150.62109,12/09/2019,1506,n,3.6
-37.64111,148.21352,30/12/2019,1512,h,14.7
-33.03169,149.87962,21/12/2019,1442,n,5.8
-31.34871,151.89212,20/12/2019,342,n,3.5
-31.48443,152.36285,11/09/2019,312,n,19.4
-12.59924,136.60265,09/11/2019,1612,n,0.7
-32.85229,123.44926,18/12/2019,600,n,79.1
-25.47794,150.47517,18/09/2019,1543,n,1.6
-31.49016,115.66368,13/12/2019,554,h,407.8
-28.41098,122.62881,15/09/2019,1642,n,0.8
-12.29295,134.38878,10/12/2019,518,n,82.7
-15.11095,127.09777,15/11/2019,442,n,21.7
-16.06227,136.1846,18/12/2019,424,h,34.5
-15.74341,145.19099,15/12/2019,336,l,4.0
-15.05748,144.99219,27/11/2019,1524,n,1.0
